steady_time_s,event,nav_enabled,rl_init_done,dt_ms,exec_ms,sdk_imu_stamp_ms,sdk_imu_stamp_delta_ms,imu_pub_dt_ms,imu_header_stamp_ms,imu_header_delta_ms,rl_tick_ms,rl_infer_ms,rl_total_ms,vision_tick_ms,vision_process_ms,nav_tick_ms,nav_vision_ms,nav_high_ms,nav_reset_ms,nav_model_reset_ms,nav_obs_build_ms,nav_state_copy_ms,nav_tensor_create_ms,nav_cat_ms,nav_hist_reset_insert_ms,nav_hist_get_ms,nav_to_device_ms,nav_to_cpu_ms,nav_post_ms,nav_log_ms,nav_publish_ms,nav_total_ms,udp_get_state_ms,nav_obs_hist_reset_ms,nav_obs_io_hist_reset_ms,nav_hf_reset_ms,nav_obs_hist_insert_ms,nav_obs_io_hist_insert_ms,nav_hf_insert_ms
71.199374,udp_recv,0,0,1.994944,0.000672,2067824.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.199439,control,0,0,4.924896,1.059104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.200222,nav_idle,0,0,100.001056,0.005952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100.001056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005952,nan,nan,nan,nan,nan,nan,nan
71.201454,udp_recv,0,0,2.078176,0.001504,2067829.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000320,nan,nan,nan,nan,nan,nan
71.203510,udp_recv,0,0,2.044416,0.005408,2067829.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
71.203752,imu_pub,0,0,5.167040,0.197760,2067829.000000,5.196768,5.167040,2045656.749728,5.196768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.203814,vision,0,0,99.957856,4.225024,nan,nan,nan,nan,nan,nan,nan,nan,99.957856,4.217216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.205485,udp_recv,0,0,1.983424,0.003712,2067829.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001376,nan,nan,nan,nan,nan,nan
71.207415,udp_recv,0,0,1.929600,0.002816,2067834.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001664,nan,nan,nan,nan,nan,nan
71.207451,control,0,0,5.140096,3.920032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.208716,imu_pub,0,0,4.978656,0.185504,2067834.000000,4.971104,4.978656,2045661.720832,4.971104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.209401,udp_recv,0,0,1.990944,0.000800,2067834.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.211412,udp_recv,0,0,2.010048,0.001536,2067834.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.212490,control,0,0,4.984992,3.977504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.213373,udp_recv,0,0,1.963264,0.000608,2067839.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.213427,imu_pub,0,0,4.850528,0.048736,2067839.000000,4.829056,4.850528,2045666.549888,4.829056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.214340,control,0,0,4.870016,0.966368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.215376,udp_recv,0,0,2.002752,0.000832,2067839.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.217377,udp_recv,0,0,2.000928,0.000608,2067844.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.218466,imu_pub,0,0,5.041952,0.046720,2067844.000000,5.041376,5.041952,2045671.591264,5.041376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.219375,udp_recv,0,0,1.997856,0.000640,2067844.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.219476,control,0,0,5.042592,1.059232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.221374,udp_recv,0,0,1.998848,0.000672,2067844.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.223400,udp_recv,0,0,2.026688,0.000576,2067849.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.223468,imu_pub,0,0,4.992736,0.056032,2067849.000000,4.992544,4.992736,2045676.583808,4.992544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.224384,control,0,0,4.992576,0.974336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.225389,udp_recv,0,0,1.988544,0.000608,2067849.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.227380,udp_recv,0,0,1.990592,0.000640,2067854.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.228446,imu_pub,0,0,4.986112,0.047296,2067854.000000,4.986496,4.986112,2045681.570304,4.986496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.229388,udp_recv,0,0,2.007712,0.000992,2067854.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
71.230742,control,0,0,4.986368,2.341312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.231408,udp_recv,0,0,2.018752,0.002272,2067854.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001472,nan,nan,nan,nan,nan,nan
71.233401,udp_recv,0,0,1.993536,0.001024,2067859.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000576,nan,nan,nan,nan,nan,nan
71.233683,imu_pub,0,0,5.158016,0.124192,2067859.000000,5.173664,5.158016,2045686.743968,5.173664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.235405,udp_recv,0,0,2.004384,0.001120,2067859.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
71.235983,control,0,0,5.147232,2.436384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.237396,udp_recv,0,0,1.990304,0.001984,2067864.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001472,nan,nan,nan,nan,nan,nan
71.238419,imu_pub,0,0,4.822688,0.040320,2067864.000000,4.806240,4.822688,2045691.550208,4.806240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.239319,control,0,0,4.833696,0.943008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.239373,udp_recv,0,0,1.979072,0.000704,2067864.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
71.241376,udp_recv,0,0,2.002784,0.000640,2067864.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
71.243424,udp_recv,0,0,2.046816,0.000928,2067869.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000416,nan,nan,nan,nan,nan,nan
71.243747,imu_pub,0,0,5.241408,0.124192,2067869.000000,5.254304,5.241408,2045696.804512,5.254304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.245393,udp_recv,0,0,1.969408,0.000992,2067869.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.245929,control,0,0,5.233216,2.314848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.247470,udp_recv,0,0,2.075008,0.001440,2067874.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.248623,imu_pub,0,0,4.882176,0.118400,2067874.000000,4.882272,4.882176,2045701.686784,4.882272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.249415,udp_recv,0,0,1.945184,0.001472,2067874.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.250762,control,0,0,4.881568,2.266080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.251430,udp_recv,0,0,2.016384,0.001312,2067879.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
71.253386,udp_recv,0,0,1.950560,0.000704,2067879.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
71.253417,imu_pub,0,0,4.873920,0.040896,2067879.000000,4.860960,4.873920,2045706.547744,4.860960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.254341,control,0,0,4.882880,0.965984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.255379,udp_recv,0,0,1.999712,0.000704,2067879.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
71.257403,udp_recv,0,0,2.024320,0.000576,2067884.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.258643,imu_pub,0,0,5.150112,0.112192,2067884.000000,5.162016,5.150112,2045711.709760,5.162016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.259397,udp_recv,0,0,1.992736,0.000800,2067884.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000256,nan,nan,nan,nan,nan,nan
71.261055,control,0,0,5.140096,2.535008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.261390,udp_recv,0,0,1.991776,0.002048,2067889.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001472,nan,nan,nan,nan,nan,nan
71.263399,udp_recv,0,0,2.010016,0.000736,2067889.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
71.263610,imu_pub,0,0,4.977792,0.104064,2067889.000000,4.977600,4.977792,2045716.687360,4.977600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.265396,udp_recv,0,0,1.996352,0.002208,2067889.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001696,nan,nan,nan,nan,nan,nan
71.265446,control,0,0,4.979424,1.947744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.267388,udp_recv,0,0,1.992864,0.000832,2067894.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
71.268412,imu_pub,0,0,4.868992,0.038880,2067894.000000,4.857248,4.868992,2045721.544608,4.857248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.269364,control,0,0,4.877472,0.993376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.269383,udp_recv,0,0,1.995776,0.000960,2067894.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000320,nan,nan,nan,nan,nan,nan
71.271406,udp_recv,0,0,2.023008,0.000960,2067899.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000160,nan,nan,nan,nan,nan,nan
71.273439,udp_recv,0,0,2.032480,0.000800,2067899.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.273749,imu_pub,0,0,5.204896,0.168032,2067899.000000,5.224288,5.204896,2045726.768896,5.224288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.275403,udp_recv,0,0,1.963008,0.001472,2067899.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
71.276546,control,0,0,5.191424,2.979424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.277458,udp_recv,0,0,2.056256,0.000704,2067904.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000224,nan,nan,nan,nan,nan,nan
71.278685,imu_pub,0,0,4.962048,0.142624,2067904.000000,4.960288,4.962048,2045731.729184,4.960288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.279407,udp_recv,0,0,1.948416,0.000800,2067904.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000192,nan,nan,nan,nan,nan,nan
71.281369,control,0,0,4.966272,2.834976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.281455,udp_recv,0,0,2.048224,0.001216,2067909.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000288,nan,nan,nan,nan,nan,nan
71.283387,udp_recv,0,0,1.932512,0.001088,2067909.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000384,nan,nan,nan,nan,nan,nan
71.283422,imu_pub,0,0,4.836992,0.044736,2067909.000000,4.819712,4.836992,2045736.548896,4.819712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.284327,control,0,0,4.845888,0.952672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.285381,udp_recv,0,0,1.993088,0.000864,2067909.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000096,nan,nan,nan,nan,nan,nan
71.287382,udp_recv,0,0,2.001120,0.000672,2067914.000000,5.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000128,nan,nan,nan,nan,nan,nan
71.288488,imu_pub,0,0,5.021088,0.087904,2067914.000000,5.021408,5.021088,2045741.570304,5.021408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71.289395,udp_recv,0,0,2.013088,0.001184,2067914.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000448,nan,nan,nan,nan,nan,nan
